Year,Week,Team Name,Player Name,Pro Team,FPTS,Position,Position2,Position3,FTA,PTS,3PM,BLK,STL,AST,REB,TO,FGM,FGA,FTM
2024,18,I Watch Basketbal,Jabari Smith Jr.,HOU,98,PF,C,,-12,43,4,12,12,6,34,-2,30,-38,9
2024,18,I Watch Basketbal,Draymond Green,GSW,103,PF,C,,-12,25,1,12,4,42,35,-14,14,-14,10
2024,18,New Jersey Eren,Alperen Sengun,HOU,103,C,,,-18,52,0,12,16,24,24,-18,40,-41,12
2024,18,New Jersey Eren,Jalen Suggs,ORL,75,PG,SG,,-4,35,6,8,16,14,8,-16,26,-21,3
2024,18,New Jersey Eren,Vince Williams Jr.,MEM,99,SG,SF,,-13,46,6,24,12,36,19,-30,32,-41,8
2024,18,New Jersey Eren,Darius Garland,CLE,133,PG,,,-8,79,21,0,16,42,12,-20,52,-67,6
2024,18,New Jersey Eren,Tyus Jones,WAS,112,PG,,,-2,24,2,0,20,74,7,-10,20,-25,2
2024,18,New Jersey Eren,Bojan Bogdanovic,NYK,53,SF,PF,,-8,37,7,0,4,14,13,-12,22,-32,8
2024,18,New Jersey Eren,Isaiah Hartenstein,NYK,38,PF,C,,-4,12,0,4,4,12,14,-6,8,-10,4
2024,18,New Jersey Eren,Jalen Brunson,NYK,92,PG,SG,,-12,62,7,0,8,34,6,-16,44,-52,11
2024,18,New Jersey Eren,Cam Thomas,BKN,29,SG,,,-2,14,3,0,4,10,3,0,10,-14,1
2024,18,New Jersey Eren,Fred VanVleet,HOU,102,PG,,,-10,50,9,4,8,42,12,-12,32,-42,9
2024,18,New Jersey Eren,Terance Mann,LAC,13,SG,SF,,-2,6,0,0,0,2,4,0,4,-3,2
2024,18,New Jersey Eren,Bennedict Mathurin,IND,128,SG,SF,,-26,76,10,12,12,22,18,-12,46,-50,20
2024,18,New Jersey Eren,Pascal Siakam,IND,159,PF,C,,-6,84,5,12,4,30,30,-12,74,-67,5
2024,18,New Jersey Eren,Dennis Schroder,BKN,141,PG,,,-6,70,14,8,12,44,13,-20,52,-50,4
2024,18,New Jersey Eren,P.J. Washington,DAL,18,PF,,,-6,13,1,0,4,4,4,-4,6,-10,6
2024,18,New Jersey Eren,Giannis Antetokounmpo,MIL,171,PF,C,,-27,94,5,4,4,24,34,-6,68,-50,21
2024,18,Paulie Gee's,Kawhi Leonard,LAC,102,SF,PF,,-9,53,5,4,8,20,16,-4,40,-39,8
2024,18,Paulie Gee's,Myles Turner,IND,116,C,,,-14,58,6,32,4,2,36,-14,42,-46,10
2024,18,Paulie Gee's,Kyle Lowry,PHL,89,PG,,,-8,26,4,4,12,42,12,-4,14,-21,8
2024,18,Paulie Gee's,Jalen Duren,DET,46,C,,,-10,25,0,4,4,8,14,-8,16,-16,9
2024,18,Paulie Gee's,Gordon Hayward,OKC,0,SF,,,0,0,0,0,0,2,1,0,0,-3,0
2024,18,Paulie Gee's,RJ Barrett,TOR,77,SG,SF,,-6,46,5,0,8,18,10,-14,38,-31,3
2024,18,Paulie Gee's,Tyrese Maxey,PHL,144,PG,SG,,-17,89,10,8,16,26,11,-10,62,-68,17
2024,18,Paulie Gee's,Jeremy Sochan,SAS,34,PG,PF,,-2,21,3,0,0,2,10,-2,16,-16,2
2024,18,Paulie Gee's,Devin Booker,PHO,88,PG,SG,SF,-11,59,8,4,8,16,9,-12,40,-44,11
2024,18,Paulie Gee's,Jalen Green,HOU,125,SG,,,-13,84,15,0,20,18,20,-20,56,-68,13
2024,18,Paulie Gee's,Dereck Lively II,DAL,70,C,,,-6,18,0,28,8,2,10,0,16,-8,2
2024,18,Paulie Gee's,Zion Williamson,NOP,71,PF,,,-17,52,1,8,0,30,11,-24,40,-41,11
2024,18,The Bronx Orthodox Church,GG Jackson,MEM,35,PF,,,-12,31,3,0,8,2,9,-12,18,-22,10
2024,18,The Bronx Orthodox Church,D'Angelo Russell,LAL,98,PG,SG,,-7,57,9,4,4,28,11,-12,42,-44,6
2024,18,The Bronx Orthodox Church,Malik Monk,SAC,86,SG,SF,,-4,53,7,0,8,18,9,-6,44,-45,2
2024,18,The Bronx Orthodox Church,Anfernee Simons,POR,90,PG,SG,,-9,63,9,0,0,38,13,-20,46,-58,8
2024,18,The Bronx Orthodox Church,Kristaps Porzingis,BOS,44,PF,C,,-4,24,4,4,0,4,6,0,16,-14,4
2024,18,The Bronx Orthodox Church,Russell Westbrook,LAC,32,PG,,,-4,14,0,0,12,8,2,-2,10,-12,4
2024,18,The Bronx Orthodox Church,Miles Bridges,CHA,127,SF,PF,,-10,79,8,4,12,18,33,-18,62,-70,9
2024,18,The Bronx Orthodox Church,Kyle Kuzma,WAS,146,SF,PF,,-5,79,10,16,8,14,29,-18,64,-56,5
2024,18,The Bronx Orthodox Church,Cam Whitmore,HOU,20,SF,,,-8,18,0,4,4,2,12,-10,12,-20,6
2024,18,The Bronx Orthodox Church,Anthony Davis,LAL,178,PF,C,,-22,77,0,36,12,16,38,-6,58,-50,19
2024,18,The Bronx Orthodox Church,Brook Lopez,MIL,70,C,,,-2,23,7,20,8,12,7,-2,14,-19,2
2024,18,The Bronx Orthodox Church,Michael Porter Jr.,DEN,148,SF,,,-4,69,11,16,12,16,26,-12,54,-44,4
2024,18,The Bronx Orthodox Church,Jrue Holiday,BOS,69,PG,SG,,0,18,4,8,8,22,8,0,14,-13,0
2024,18,The Bronx Orthodox Church,Lauri Markkanen,UTA,78,SF,PF,,-18,54,8,4,12,12,11,-8,30,-43,16
2024,18,NYC Chopp Cheese,CJ McCollum,NOP,74,PG,SG,,0,37,9,8,8,8,10,-2,28,-32,0
2024,18,NYC Chopp Cheese,Cade Cunningham,DET,166,PG,SG,,-22,88,11,12,8,60,15,-20,58,-63,19
2024,18,NYC Chopp Cheese,Austin Reaves,LAL,118,SG,SF,,-2,44,4,4,8,46,16,-8,38,-34,2
2024,18,NYC Chopp Cheese,Jalen Johnson,ATL,77,SF,PF,,-8,43,3,8,4,14,27,-16,34,-38,6
2024,18,NYC Chopp Cheese,Ayo Dosunmu,CHI,89,SG,,,-7,44,6,4,16,32,14,-18,32,-40,6
2024,18,NYC Chopp Cheese,Spencer Dinwiddie,LAL,41,PG,SG,,-3,20,4,0,0,24,3,-8,14,-15,2
2024,18,NYC Chopp Cheese,Bam Adebayo,MIA,148,C,,,-24,86,0,8,12,30,34,-24,68,-60,18
2024,18,NYC Chopp Cheese,Jalen Williams,OKC,141,SG,SF,PF,-6,72,4,8,24,20,15,-10,62,-54,6
2024,18,NYC Chopp Cheese,Aaron Nesmith,IND,4,SF,,,-2,4,0,0,4,4,1,-4,2,-7,2
2024,18,NYC Chopp Cheese,Dejounte Murray,ATL,136,PG,SG,,-13,65,5,12,12,54,16,-18,52,-57,8
2024,18,NYC Chopp Cheese,Donovan Mitchell,CLE,19,PG,SG,,-7,19,4,0,0,6,5,-10,10,-13,5
2024,18,NYC Chopp Cheese,Marvin Bagley III,WAS,64,PF,C,,-1,33,1,8,0,2,14,-2,32,-23,0
2024,18,NYC Chopp Cheese,Jaylen Brown,BOS,98,SG,SF,,-3,54,7,0,8,16,10,-2,44,-39,3
2024,18,NYC Chopp Cheese,Precious Achiuwa,NYK,101,PF,C,,-15,36,1,32,16,8,30,-14,26,-28,9
2024,18,Who Invited This Kid?,Jaden Ivey,DET,80,PG,SG,,-25,57,3,8,8,24,8,-12,32,-45,22
2024,18,Who Invited This Kid?,Amen Thompson,HOU,52,SG,,,-3,11,0,4,24,6,17,-6,8,-12,3
2024,18,Who Invited This Kid?,Jordan Poole,WAS,16,PG,SG,,0,12,2,0,8,10,3,-12,10,-17,0
2024,18,Who Invited This Kid?,Domantas Sabonis,SAC,133,PF,C,,-18,48,2,12,4,50,39,-14,36,-36,10
2024,18,Who Invited This Kid?,Franz Wagner,ORL,100,SG,SF,PF,-12,48,0,20,8,24,16,-20,38,-32,10
2024,18,Who Invited This Kid?,Keyonte George,UTA,101,PG,SG,,-9,64,12,0,4,38,8,-18,44,-50,8
2024,18,Who Invited This Kid?,Anthony Edwards,MIN,100,SG,SF,,-23,72,5,8,12,16,9,-14,44,-52,23
2024,18,Who Invited This Kid?,Jonathan Kuminga,GSW,132,PF,,,-12,76,0,8,8,24,22,-10,66,-60,10
2024,18,Who Invited This Kid?,Rudy Gobert,MIN,159,C,,,-16,49,0,48,4,12,57,-12,40,-32,9
2024,18,Who Invited This Kid?,Immanuel Quickley,TOR,180,PG,SG,,-14,81,13,8,20,66,23,-22,56,-63,12
2024,18,For All the bullDawgs,Jaime Jaquez Jr.,MIA,105,SF,,,-8,48,3,0,28,24,16,-14,40,-37,5
2024,18,For All the bullDawgs,James Harden,LAC,135,PG,SG,,-14,55,8,20,8,54,12,-16,34,-39,13
2024,18,For All the bullDawgs,De'Andre Hunter,ATL,63,SF,PF,,-15,47,6,4,4,2,7,-4,30,-29,11
2024,18,For All the bullDawgs,Kyrie Irving,DAL,162,PG,SG,,-9,106,13,8,16,24,16,-18,84,-87,9
2024,18,For All the bullDawgs,Bobby Portis,MIL,105,PF,C,,-10,46,3,4,20,16,27,-4,36,-40,7
2024,18,For All the bullDawgs,Max Strus,CLE,105,SG,SF,,-4,52,14,8,8,34,14,-14,34,-45,4
2024,18,For All the bullDawgs,Clint Capela,ATL,86,C,,,-7,27,0,28,8,6,29,-12,22,-20,5
2024,18,For All the bullDawgs,Jimmy Butler,MIA,165,SF,PF,,-29,80,5,12,24,38,14,-6,52,-48,23
2024,18,For All the bullDawgs,Damian Lillard,MIL,95,PG,,,-13,56,10,0,8,32,18,-16,34,-46,12
2024,18,For All the bullDawgs,Caris LeVert,CLE,87,SG,SF,,-2,25,4,8,8,42,11,-8,20,-22,1
2024,18,Team Chigga,Daniel Gafford,DAL,51,PF,C,,-1,17,0,8,12,2,15,-8,16,-11,1
2024,18,Team Chigga,Tyrese Haliburton,IND,103,PG,SG,,-10,38,4,8,12,62,12,-8,26,-49,8
2024,18,Team Chigga,Buddy Hield,PHL,78,SG,SF,,0,30,8,4,12,28,8,-4,22,-30,0
2024,18,Team Chigga,Rui Hachimura,LAL,81,SF,PF,,0,48,4,0,12,6,12,-4,44,-41,0
2024,18,Team Chigga,Duncan Robinson,MIA,120,SG,SF,,-6,45,8,4,24,46,15,-12,32,-41,5
2024,18,Team Chigga,Aaron Gordon,DEN,121,PF,,,-11,51,1,4,16,28,24,-10,40,-32,10
2024,18,Team Chigga,Donte DiVincenzo,NYK,161,SG,,,-4,88,20,8,32,24,20,-18,66,-77,2
2024,18,Team Chigga,Jusuf Nurkic,PHO,103,C,,,-18,37,0,20,8,22,54,-26,28,-31,9
2024,18,Team Chigga,Jayson Tatum,BOS,157,SF,PF,,-23,88,10,8,4,32,22,-10,56,-52,22
2024,18,Team Chigga,Nikola Vucevic,CHI,123,C,,,-5,66,4,12,8,20,32,-12,60,-64,2
2024,18,Team Chigga,Markelle Fultz,ORL,29,PG,SG,,-7,19,0,0,8,8,6,-8,14,-16,5
2024,18,Team Chigga,Bogdan Bogdanovic,ATL,69,SG,SF,,-6,43,7,8,12,14,12,-16,30,-41,6
2024,18,Team Chigga,Paul George,LAC,55,SG,SF,PF,-8,37,5,4,4,8,10,-6,26,-31,6
2024,18,Team Chigga,Mike Conley,MIN,87,PG,,,-8,34,6,0,12,42,15,-16,22,-26,6
2024,18,Team Chigga,Derrick White,BOS,130,PG,SG,,-2,33,7,20,16,44,16,-8,24,-22,2
2024,18,Pooh Shaisty,Coby White,CHI,80,PG,SG,,-16,46,4,4,4,40,16,-12,28,-48,14
2024,18,Pooh Shaisty,Kevin Durant,PHO,105,SF,PF,,-24,74,4,16,4,22,20,-28,52,-53,18
2024,18,Pooh Shaisty,Tobias Harris,PHL,123,SF,PF,,-5,72,10,4,12,10,19,-4,58,-57,4
2024,18,Pooh Shaisty,Keldon Johnson,SAS,76,SF,,,-4,47,10,0,4,20,12,-10,34,-40,3
2024,18,Pooh Shaisty,Jaren Jackson Jr.,MEM,60,PF,C,,-10,33,3,4,12,2,13,-4,22,-23,8
2024,18,Pooh Shaisty,Klay Thompson,GSW,97,SG,SF,,-2,61,15,0,12,12,16,-14,44,-49,2
2024,18,Pooh Shaisty,Jordan Clarkson,UTA,42,SG,,,-2,11,1,0,12,30,6,-6,8,-20,2
2024,18,Pooh Shaisty,Jonas Valanciunas,NOP,51,C,,,-4,22,1,8,0,8,21,-8,18,-18,3
2024,18,Pooh Shaisty,Deandre Ayton,POR,37,C,,,0,12,0,4,8,4,10,-4,12,-9,0
2024,18,Pooh Shaisty,Nic Claxton,BKN,75,PF,C,,-10,27,0,12,8,14,26,-8,22,-21,5
2024,18,Pooh Shaisty,Saddiq Bey,ATL,66,SF,PF,,-13,45,4,0,0,10,15,-2,28,-34,13
2024,18,Pooh Shaisty,Shai Gilgeous-Alexander,OKC,184,PG,SG,,-20,97,5,16,20,30,22,-8,76,-70,16
2024,18,Pooh Shaisty,Josh Hart,NYK,112,SG,SF,,-4,27,6,8,16,34,37,-4,18,-29,3
2024,18,Pooh Shaisty,Kevin Huerter,SAC,16,SG,SF,,-2,12,2,0,0,12,7,-8,10,-17,0
2024,18,Pooh Shaisty,Chris Paul,GSW,89,PG,,,-4,26,5,0,24,36,11,-6,18,-24,3
2024,18,Keegan It Real,Nikola Jokic,DEN,172,C,,,-12,67,1,16,16,50,35,-18,54,-49,12
2024,18,Keegan It Real,Josh Giddey,CHI,57,PG,SG,SF,-2,26,3,8,8,16,10,-10,22,-25,1
2024,18,Keegan It Real,Chet Holmgren,OKC,122,PF,C,,-16,55,2,16,8,18,29,-8,38,-35,15
2024,18,Keegan It Real,Tre Jones,SAS,90,PG,,,-5,30,4,4,8,36,15,-12,22,-16,4
2024,18,Keegan It Real,Deni Avdija,WAS,66,SF,PF,,-7,29,5,0,4,20,20,-8,18,-21,6
2024,18,Keegan It Real,Karl-Anthony Towns,MIN,101,PF,C,,-7,50,6,4,16,30,26,-20,38,-48,6
2024,18,Keegan It Real,De'Aaron Fox,SAC,52,PG,,,0,27,1,4,12,12,8,-14,26,-24,0
2024,18,Keegan It Real,Devin Vassell,SAS,142,SG,SF,,-6,66,7,8,24,40,18,-16,56,-58,3
2024,18,Keegan It Real,Scottie Barnes,TOR,71,SF,PF,,-3,29,2,4,16,20,17,-12,26,-29,1
2024,18,Keegan It Real,Tre Mann,CHA,101,PG,,,-7,40,4,0,24,34,18,-8,32,-40,4
2024,18,Keegan It Real,Victor Wembanyama,SAS,220,PF,C,,-19,76,10,60,20,36,38,-20,50,-47,16
2024,18,Keegan It Real,Keegan Murray,SAC,128,SF,PF,,-4,66,10,12,24,4,14,-8,52,-46,4
2024,18,Keegan It Real,Jamal Murray,DEN,119,PG,,,-3,62,8,0,8,40,10,-16,52,-44,2
2024,18,Keegan It Real,Mikal Bridges,BKN,101,SG,SF,,-6,57,8,8,16,18,14,-10,44,-53,5
2024,18,Keegan It Real,Evan Mobley,CLE,196,PF,C,,-22,72,1,28,16,42,52,-12,58,-52,13
2024,19,The Bronx Orthodox Church,GG Jackson,MEM,17,PF,,,-2,13,1,4,0,4,8,-4,10,-19,2
2024,19,The Bronx Orthodox Church,D'Angelo Russell,LAL,178,PG,SG,,-10,93,18,8,20,42,16,-20,68,-64,7
2024,19,The Bronx Orthodox Church,Malik Monk,SAC,156,SG,SF,,-10,75,9,4,20,56,20,-20,56,-64,10
2024,19,The Bronx Orthodox Church,Anfernee Simons,POR,179,PG,SG,,-17,109,18,0,20,58,15,-38,76,-77,15
2024,19,The Bronx Orthodox Church,Cole Anthony,ORL,39,PG,,,-12,20,1,8,4,16,3,-2,10,-18,9
2024,19,The Bronx Orthodox Church,Isaiah Hartenstein,NYK,49,PF,C,,-3,8,0,12,4,12,16,-4,6,-4,2
2024,19,The Bronx Orthodox Church,Kristaps Porzingis,BOS,99,PF,C,,-7,48,6,16,12,10,21,-8,36,-41,6
2024,19,The Bronx Orthodox Church,Miles Bridges,CHA,109,SF,PF,,-10,63,4,4,12,22,25,-12,52,-58,7
2024,19,The Bronx Orthodox Church,Kyle Kuzma,WAS,186,SF,PF,,-36,108,7,20,8,50,27,-16,74,-83,27
2024,19,The Bronx Orthodox Church,Isaac Okoro,CLE,26,SG,SF,,-2,11,2,4,4,2,4,-2,8,-6,1
2024,19,The Bronx Orthodox Church,Cam Whitmore,HOU,95,SF,,,-6,59,7,4,8,4,22,-4,48,-51,4
2024,19,The Bronx Orthodox Church,Anthony Davis,LAL,233,PF,C,,-31,87,0,40,32,34,61,-14,62,-63,25
2024,19,The Bronx Orthodox Church,Brook Lopez,MIL,84,C,,,-8,33,6,20,4,10,19,-2,22,-25,5
2024,19,The Bronx Orthodox Church,Michael Porter Jr.,DEN,79,SF,,,0,48,8,4,8,6,13,-8,40,-40,0
2024,19,The Bronx Orthodox Church,Jrue Holiday,BOS,91,PG,SG,,-2,39,7,4,16,26,11,-16,30,-26,2
2024,19,I Watch Basketbal,Ausar Thompson,DET,62,SG,SF,,-8,27,2,12,8,10,18,-6,20,-26,5
2024,19,I Watch Basketbal,Brandon Ingram,NOP,93,SF,PF,,-8,36,2,8,4,42,17,-16,28,-26,6
2024,19,I Watch Basketbal,Brandon Miller,CHA,92,SG,SF,,-5,62,8,8,4,12,18,-14,50,-55,4
2024,19,I Watch Basketbal,Jarrett Allen,CLE,186,C,,,-33,87,0,24,8,22,58,-10,62,-57,25
2024,19,I Watch Basketbal,Luka Doncic,DAL,217,PG,,,-20,113,15,8,16,64,31,-30,80,-78,18
2024,19,I Watch Basketbal,Stephen Curry,GSW,61,PG,,,-6,44,9,0,0,12,11,-8,30,-36,5
2024,19,I Watch Basketbal,Grayson Allen,PHO,120,SG,,,-6,61,16,4,12,18,13,-6,40,-37,5
2024,19,I Watch Basketbal,Terry Rozier,MIA,158,PG,SG,,-2,74,10,0,16,52,20,-12,62,-64,2
2024,19,I Watch Basketbal,LeBron James,LAL,160,SF,PF,,-24,79,4,0,8,60,24,-20,54,-46,21
2024,19,I Watch Basketbal,Ivica Zubac,LAC,109,C,,,-6,43,0,16,4,16,31,-10,38,-28,5
2024,19,I Watch Basketbal,Herbert Jones,NOP,82,SF,PF,,-1,28,7,16,16,16,6,-8,20,-19,1
2024,19,I Watch Basketbal,Brandin Podziemski,GSW,80,SG,,,-8,27,4,8,8,28,17,-6,18,-21,5
2024,19,I Watch Basketbal,Alex Caruso,OKC,141,PG,SG,,-1,27,5,24,48,38,12,-4,22,-30,0
2024,19,I Watch Basketbal,Jabari Smith Jr.,HOU,117,PF,C,,-8,46,9,20,20,16,25,-10,30,-38,7
2024,19,I Watch Basketbal,Draymond Green,GSW,107,PF,C,,-1,30,4,20,12,44,21,-20,26,-29,0
2024,19,Who Invited This Kid?,Jaden Ivey,DET,101,PG,SG,,-15,67,8,8,20,20,11,-24,46,-53,13
2024,19,Who Invited This Kid?,Amen Thompson,HOU,109,SG,,,-6,37,1,28,16,12,22,-8,32,-29,4
2024,19,Who Invited This Kid?,Domantas Sabonis,SAC,243,PF,C,,-16,90,1,12,32,66,73,-42,76,-62,13
2024,19,Who Invited This Kid?,Franz Wagner,ORL,89,SG,SF,PF,-15,62,3,8,16,12,16,-12,48,-60,11
2024,19,Who Invited This Kid?,Keyonte George,UTA,44,PG,SG,,-5,29,5,0,0,14,6,-10,20,-19,4
2024,19,Who Invited This Kid?,Andrew Wiggins,GSW,48,SF,PF,,-2,22,2,0,12,10,9,-2,18,-23,2
2024,19,Who Invited This Kid?,Anthony Edwards,MIN,168,SG,SF,,-23,101,6,20,24,38,22,-20,78,-95,17
2024,19,Who Invited This Kid?,Jonathan Kuminga,GSW,117,PF,,,-18,65,2,12,16,12,17,-10,48,-42,15
2024,19,Who Invited This Kid?,Rudy Gobert,MIN,143,C,,,-14,50,0,32,16,4,47,-14,38,-28,12
2024,19,Who Invited This Kid?,Immanuel Quickley,TOR,147,PG,SG,,-12,67,10,0,12,64,19,-18,50,-52,7
2024,19,Paulie Gee's,Kawhi Leonard,LAC,140,SF,PF,,-11,63,3,8,24,32,19,-6,50,-52,10
2024,19,Paulie Gee's,Myles Turner,IND,94,C,,,-16,44,3,40,0,6,19,-10,30,-33,11
2024,19,Paulie Gee's,Kyle Lowry,PHL,29,PG,,,0,14,4,0,4,10,2,-6,10,-9,0
2024,19,Paulie Gee's,Jalen Duren,DET,85,C,,,-8,32,0,0,8,20,32,-14,24,-17,8
2024,19,Paulie Gee's,Scoot Henderson,POR,25,PG,,,-2,13,1,0,4,10,1,-2,10,-12,2
2024,19,Paulie Gee's,Gordon Hayward,OKC,4,SF,,,0,2,0,0,0,4,1,0,2,-5,0
2024,19,Paulie Gee's,RJ Barrett,TOR,64,SG,SF,,-8,38,3,12,4,10,8,-8,32,-30,3
2024,19,Paulie Gee's,Jeremy Sochan,SAS,22,PG,PF,,-4,15,1,0,0,6,8,-4,10,-14,4
2024,19,Paulie Gee's,Dereck Lively II,DAL,-3,C,,,0,0,0,0,0,0,1,-2,0,-2,0
2024,19,Paulie Gee's,Jalen Green,HOU,58,SG,,,-8,42,2,0,4,12,4,0,34,-38,6
2024,19,Paulie Gee's,Zion Williamson,NOP,172,PF,,,-21,66,0,28,12,40,26,-6,48,-39,18
2024,19,Team Chigga,Daniel Gafford,DAL,76,PF,C,,-8,29,0,20,4,2,14,-2,24,-12,5
2024,19,Team Chigga,Tyrese Haliburton,IND,134,PG,SG,,-11,62,6,4,4,64,16,-22,46,-45,10
2024,19,Team Chigga,Buddy Hield,PHL,121,SG,SF,,-7,52,11,8,28,24,17,-8,34,-45,7
2024,19,Team Chigga,Rui Hachimura,LAL,97,SF,PF,,-6,63,8,4,8,12,10,-6,52,-51,3
2024,19,Team Chigga,Duncan Robinson,MIA,100,SG,SF,,-4,62,16,4,8,16,11,-14,42,-45,4
2024,19,Team Chigga,Aaron Gordon,DEN,70,PF,,,-2,30,1,0,12,22,14,-8,28,-28,1
2024,19,Team Chigga,Donte DiVincenzo,NYK,89,SG,,,-4,47,11,8,24,30,17,-26,32,-54,4
2024,19,Team Chigga,Jusuf Nurkic,PHO,101,C,,,-7,25,0,20,12,30,37,-26,22,-15,3
2024,19,Team Chigga,Jayson Tatum,BOS,117,SF,PF,,-12,70,12,0,12,34,27,-22,48,-62,10
2024,19,Team Chigga,Nikola Vucevic,CHI,157,C,,,-4,88,8,4,4,22,47,-16,76,-76,4
2024,19,Team Chigga,Bogdan Bogdanovic,ATL,142,SG,SF,,-8,69,14,12,24,40,10,-20,48,-54,7
2024,19,Team Chigga,Trey Murphy III,NOP,129,SG,SF,,-8,72,18,4,8,12,16,-4,48,-43,6
2024,19,Team Chigga,Paul George,LAC,142,SG,SF,PF,-15,72,12,16,20,24,17,-16,50,-48,10
2024,19,Team Chigga,Mike Conley,MIN,108,PG,,,-8,42,4,0,24,44,13,-10,30,-39,8
2024,19,Team Chigga,Derrick White,BOS,95,PG,SG,,-2,20,0,24,4,44,16,-10,18,-21,2
2024,19,NYC Chopp Cheese,CJ McCollum,NOP,35,PG,SG,,-3,30,4,0,0,8,8,-10,24,-28,2
2024,19,NYC Chopp Cheese,Cade Cunningham,DET,110,PG,SG,,-17,65,7,4,0,42,14,-20,42,-43,16
2024,19,NYC Chopp Cheese,Austin Reaves,LAL,133,SG,SF,,-8,71,13,0,8,44,21,-26,52,-48,6
2024,19,NYC Chopp Cheese,Jalen Johnson,ATL,23,SF,PF,,0,7,1,4,0,8,4,-2,6,-5,0
2024,19,NYC Chopp Cheese,Ayo Dosunmu,CHI,132,SG,,,-4,55,8,12,16,48,9,-10,44,-49,3
2024,19,NYC Chopp Cheese,Bam Adebayo,MIA,129,C,,,-21,53,0,16,28,24,42,-12,42,-54,11
2024,19,NYC Chopp Cheese,Kelly Oubre Jr.,PHL,52,SF,PF,,-16,45,4,4,8,6,11,-12,28,-39,13
2024,19,NYC Chopp Cheese,Jalen Williams,OKC,101,SG,SF,PF,-14,53,6,8,20,20,11,-12,34,-38,13
2024,19,NYC Chopp Cheese,Aaron Nesmith,IND,27,SF,,,-7,14,2,8,0,6,5,0,6,-13,6
2024,19,NYC Chopp Cheese,Dejounte Murray,ATL,156,PG,SG,,-9,80,11,0,20,42,18,-12,62,-63,7
2024,19,NYC Chopp Cheese,Marvin Bagley III,WAS,20,PF,C,,-2,6,0,0,4,8,9,-4,4,-7,2
2024,19,NYC Chopp Cheese,Kelly Olynyk,TOR,67,PF,C,,-2,23,4,8,16,20,10,-12,18,-19,1
2024,19,NYC Chopp Cheese,Jaylen Brown,BOS,104,SG,SF,,-21,68,5,0,16,14,17,-8,52,-50,11
2024,19,NYC Chopp Cheese,Precious Achiuwa,NYK,122,PF,C,,-7,38,3,36,20,12,29,-12,30,-32,5
2024,19,Keegan It Real,Nikola Jokic,DEN,178,C,,,-19,83,4,8,12,48,34,-20,62,-51,17
2024,19,Keegan It Real,Josh Giddey,CHI,144,PG,SG,SF,-3,59,4,4,16,42,30,-20,52,-43,3
2024,19,Keegan It Real,Chet Holmgren,OKC,109,PF,C,,-11,51,4,16,0,22,30,-8,38,-42,9
2024,19,Keegan It Real,Naz Reid,MIN,51,PF,C,,-3,25,5,16,0,6,5,-6,18,-17,2
2024,19,Keegan It Real,Tre Jones,SAS,77,PG,,,-6,13,0,0,8,56,14,-8,8,-13,5
2024,19,Keegan It Real,Deni Avdija,WAS,131,SF,PF,,-10,64,3,12,16,18,42,-16,54,-59,7
2024,19,Keegan It Real,Karl-Anthony Towns,MIN,22,PF,C,,-6,14,0,8,0,2,4,-2,10,-12,4
2024,19,Keegan It Real,Devin Vassell,SAS,102,SG,SF,,-8,52,5,8,8,24,13,-10,40,-37,7
2024,19,Keegan It Real,De'Aaron Fox,SAC,188,PG,,,-14,115,7,4,28,40,19,-18,96,-101,12
2024,19,Keegan It Real,Tre Mann,CHA,43,PG,,,-2,18,2,0,8,8,6,-4,14,-9,2
2024,19,Keegan It Real,Victor Wembanyama,SAS,43,PF,C,,0,10,2,28,0,6,11,-12,8,-10,0
2024,19,Keegan It Real,Keegan Murray,SAC,90,SF,PF,,-11,34,3,20,12,14,18,0,20,-31,11
2024,19,Keegan It Real,Jamal Murray,DEN,157,PG,,,-13,84,9,0,20,48,16,-18,64,-64,11
2024,19,Keegan It Real,Ochai Agbaji,TOR,16,SG,SF,,-4,10,1,0,8,4,5,-4,6,-13,3
2024,19,Keegan It Real,Mikal Bridges,BKN,159,SG,SF,,-23,86,16,0,28,50,19,-18,54,-69,16
2024,19,Keegan It Real,Evan Mobley,CLE,18,PF,C,,0,4,0,0,8,8,6,-4,4,-8,0
2024,19,For All the bullDawgs,Jaime Jaquez Jr.,MIA,134,SF,,,-11,55,5,8,24,18,22,-4,42,-33,8
2024,19,For All the bullDawgs,Bradley Beal,PHO,89,PG,SG,,-6,45,4,4,16,24,3,-6,36,-36,5
2024,19,For All the bullDawgs,John Collins,UTA,78,PF,,,-10,44,2,8,4,2,20,-4,36,-30,6
2024,19,For All the bullDawgs,James Harden,LAC,169,PG,SG,,-21,77,11,8,8,72,25,-22,48,-55,18
2024,19,For All the bullDawgs,DeMar DeRozan,CHI,150,SG,SF,,-27,86,5,4,4,42,22,-10,56,-57,25
2024,19,For All the bullDawgs,De'Andre Hunter,ATL,89,SF,PF,,-11,63,9,0,12,12,14,-12,48,-52,6
2024,19,For All the bullDawgs,Kyrie Irving,DAL,110,PG,SG,,-6,67,9,4,8,24,14,-12,52,-56,6
2024,19,For All the bullDawgs,Bobby Portis,MIL,116,PF,C,,-6,73,5,0,0,8,38,-12,62,-58,6
2024,19,For All the bullDawgs,Caris LeVert,CLE,123,SG,SF,,-9,44,7,8,36,54,16,-22,32,-48,5
2024,19,For All the bullDawgs,Clint Capela,ATL,121,C,,,-9,54,0,12,0,18,43,-8,46,-43,8
